Sample,Epsilon 0,Epsilon 1,Epsilon 2,Epsilon 4,Epsilon 8,Epsilon 16,Epsilon 32
403,0,0.0,0.0,0.0,0.025262029841542244,0.010891982354223728,0.006681601982563734
404,0,0.0,0.0,0.0,0.0,0.029839444905519485,0.028485126793384552
406,0,0.0,0.0,0.0,0.034602925181388855,0.0,0.0063511463813483715
407,0,0.0,0.0,0.0,0.0,0.03830631077289581,0.011796477250754833
408,0,0.0,0.0,0.03129345551133156,0.014791115187108517,0.0507311187684536,0.008333064615726471
409,0,0.0,0.07467759400606155,0.0,0.0,0.016015544533729553,0.008914291858673096
410,0,0.0,0.08930204808712006,0.20958073437213898,0.02330174669623375,0.05853448435664177,0.019099781289696693
411,0,0.16434481739997864,0.18122071027755737,0.05995117872953415,0.01604294404387474,0.0,0.01786092482507229
412,0,0.0,0.0,0.0,0.061280734837055206,0.013869528658688068,0.005075260531157255
413,0,0.0,0.0,0.04651344195008278,0.051040299236774445,0.017784036695957184,0.01048184558749199
414,0,0.0,0.06548304110765457,0.07004131376743317,0.01681855320930481,0.025293458253145218,0.005898660980165005
415,0,0.0,0.0,0.0,0.0,0.03555683419108391,0.008918581530451775
416,0,0.0,0.0,0.0,0.024438217282295227,0.0,0.013532988727092743
417,0,0.0,0.0,0.0871153399348259,0.0,0.0,0.0
418,0,0.0,0.2790657579898834,0.0886583998799324,0.3401579260826111,0.1733512431383133,0.04818197712302208
420,0,0.123664990067482,0.0,0.04101431369781494,0.05759970471262932,0.02537742629647255,0.0
421,0,0.0,0.0,0.0,0.0,0.017412882298231125,0.0
422,0,0.0,0.0,0.0,0.0,0.009006792679429054,0.009264683350920677
423,0,0.0,0.0,0.0,0.0,0.019763002172112465,0.01695261336863041
424,0,0.0,0.0,0.0,0.04715433344244957,0.015826167538762093,0.015824945643544197
425,0,0.0,0.0,0.0,0.0,0.012955743819475174,0.009167243726551533
426,0,0.0,0.4448477625846863,0.0,0.045086104422807693,0.01229619886726141,0.005463876761496067
427,0,0.0,0.0,0.0,0.0,0.0,0.0
428,0,0.376609206199646,0.0,0.0,0.02301771752536297,0.008362759836018085,0.004912099801003933
430,0,0.09195273369550705,0.14631886780261993,0.06602957844734192,0.12979961931705475,0.06663167476654053,0.006010279059410095
431,0,0.0,0.16377000510692596,0.0,0.04630841314792633,0.01969066448509693,0.03299115225672722
432,0,0.0,0.0,0.0,0.0,0.0,0.012958992272615433
433,0,0.0,0.0,0.0,0.0,0.0,0.01029851846396923
434,0,0.0,0.0,0.0,0.0,0.0066848075948655605,0.006599367130547762
436,0,0.19680458307266235,0.3828120231628418,0.20271489024162292,0.04241865128278732,0.01783626712858677,0.006188396364450455
437,0,0.0,0.0,0.0,0.033060017973184586,0.13593432307243347,0.032859113067388535
438,0,0.0,0.0,0.06186940148472786,0.0,0.019762175157666206,0.008789652958512306
439,0,0.0,0.0,0.0,0.0,0.0,0.0
440,0,0.0,0.0,0.0,0.0,0.0,0.0049686124548316
441,0,0.0,0.0,0.0,0.0,0.04458250850439072,0.025722069665789604
442,0,0.0,0.0,0.09831981360912323,0.0,0.0795096755027771,0.0
443,0,0.0,0.0,0.0,0.026807641610503197,0.014236172661185265,0.007501395419239998
444,0,0.0,0.0,0.0,0.0,0.0373108945786953,0.029626794159412384
445,0,0.21544280648231506,0.24488064646720886,0.0,0.058898597955703735,0.08474608510732651,0.023051990196108818
447,0,0.0,0.0,0.0,0.0,0.04789905250072479,0.0
449,0,0.0,0.0,0.12082428485155106,0.0,0.0,0.0
450,0,0.0,0.0,0.0,0.036251917481422424,0.019903209060430527,0.0
452,0,0.0,0.0,0.0,0.0,0.0,0.0
453,0,0.0,0.0,0.0,0.0,0.019617959856987,0.006854533217847347
455,0,0.0,0.0,0.0,0.0,0.0,0.00612472603097558
456,0,0.0,0.0,0.0,0.04143277183175087,0.0,0.0
457,0,0.0,0.0,0.04701797664165497,0.030873246490955353,0.021277621388435364,0.005782986059784889
458,0,0.08334062248468399,0.0705556869506836,0.04144524782896042,0.016999870538711548,0.013648699969053268,0.010321453213691711
460,0,0.0,0.0,0.0,0.0,0.009625788778066635,0.014646638184785843
461,0,0.0,0.0,0.0,0.0,0.0,0.005993045400828123
462,0,0.0,0.0,0.0,0.043078869581222534,0.01487647369503975,0.006157368887215853
463,0,0.0,0.0,0.0,0.0,0.0,0.00874132476747036
464,0,0.0,0.04015517234802246,0.034624211490154266,0.007410048972815275,0.013778837397694588,0.012843425385653973
465,0,0.0,0.0,0.29605787992477417,0.0,0.0474042147397995,0.04481615498661995
466,0,0.0,0.0,0.0,0.0,0.0,0.0
467,0,0.0,0.0,0.0,0.018242917954921722,0.014400658197700977,0.004727532621473074
468,0,0.0,0.0,0.0,0.008956571109592915,0.010133191011846066,0.006945306435227394
469,0,0.0,0.15482093393802643,0.053654514253139496,0.03421936184167862,0.010297547094523907,0.01724894531071186
470,0,0.0,0.0,0.0,0.0,0.0,0.012194390408694744
472,0,0.0,0.0,0.0,0.0,0.0,0.0
473,0,0.0,0.0,0.0,0.033967822790145874,0.05531200021505356,0.011488597840070724
474,0,0.15226735174655914,0.1741686463356018,0.047018419951200485,0.02417341060936451,0.02944082021713257,0.030923571437597275
476,0,0.0,0.0,0.0,0.0,0.009693619795143604,0.009012505412101746
477,0,0.0,0.033917516469955444,0.025584835559129715,0.0504818856716156,0.02404971420764923,0.01749357208609581
478,0,0.0,0.0,0.0,0.0,0.0,0.0
479,0,0.0,0.08302363753318787,0.1278275102376938,0.0930655226111412,0.029548252001404762,0.06525538861751556
480,0,0.0,0.0,0.0,0.07260323315858841,0.025675609707832336,0.0108802430331707
481,0,0.0,0.0,0.0,0.0,0.005870350636541843,0.004276320803910494
482,0,0.0,0.11461852490901947,0.0,0.033197563141584396,0.011006435379385948,0.00839926302433014
483,0,0.0,0.0,0.0,0.0,0.023122211918234825,0.01371502410620451
484,0,0.13951165974140167,0.0,0.024846279993653297,0.031832993030548096,0.039068710058927536,0.010935936123132706
485,0,0.0,0.0,0.13053248822689056,0.06220381334424019,0.021916961297392845,0.008653144352138042
487,0,0.0,0.07025176286697388,0.07019726932048798,0.02717839553952217,0.04951819032430649,0.013866009190678596
488,0,0.0,0.06922610849142075,0.0,0.05616927519440651,0.042548611760139465,0.018604697659611702
489,0,0.0,0.07727155834436417,0.17667505145072937,0.0,0.030662182718515396,0.025711841881275177
490,0,0.0,0.0,0.0,0.0,0.0,0.0060355993919074535
492,0,0.0,0.0,0.0,0.0,0.0,0.0
493,0,0.0,0.10784658789634705,0.0283898264169693,0.014819702133536339,0.10494565218687057,0.009657646529376507
494,0,0.0,0.0,0.061356496065855026,0.0,0.015063080936670303,0.015351083129644394
495,0,0.0,0.0,0.0,0.0,0.0,0.0
496,0,0.1984979659318924,0.21845653653144836,0.0,0.0,0.049688342958688736,0.0
498,0,0.23044763505458832,0.11464250087738037,0.08666155487298965,0.08058634400367737,0.019037729129195213,0.03743983060121536
499,0,0.12939566373825073,0.11294691264629364,0.245197594165802,0.03637102618813515,0.06546452641487122,0.013960365206003189
501,0,0.0,0.0,0.05210460349917412,0.0,0.023270662873983383,0.02473563887178898
502,0,0.0,0.43065145611763,0.12064305692911148,0.0,0.023137664422392845,0.018349062651395798
503,0,0.24326978623867035,0.16276517510414124,0.0,0.0,0.02131785824894905,0.013084130361676216
504,0,0.0,0.0,0.0,0.14486077427864075,0.023101842030882835,0.009982203133404255
507,0,0.0,0.0,0.0,0.0,0.0,0.013169990852475166
509,0,0.07543472200632095,0.07238137722015381,0.025585094466805458,0.024148769676685333,0.008282480761408806,0.011159888468682766
510,0,0.0,0.0,0.1141282245516777,0.0,0.027190588414669037,0.014577298425137997
511,0,0.0,0.0,0.21824024617671967,0.05219849944114685,0.04270002990961075,0.01331391278654337
512,0,0.0,0.03674258664250374,0.05095074325799942,0.0,0.10940052568912506,0.03363506868481636
513,0,0.048755448311567307,0.07929565757513046,0.03414590656757355,0.06684460490942001,0.026446016505360603,0.0068008750677108765
514,0,0.28436875343322754,0.045766547322273254,0.028976773843169212,0.07313589006662369,0.020906703546643257,0.0050933524034917355
515,0,0.0,0.0,0.0,0.06070306524634361,0.0,0.020300716161727905
516,0,0.0,0.0,0.16040660440921783,0.028695568442344666,0.07008655369281769,0.014266417361795902
517,0,0.0,0.0,0.0,0.0,0.0,0.02744694985449314
518,0,0.0,0.0,0.03481653705239296,0.0,0.0,0.008485300466418266
519,0,0.0,0.0,0.09585719555616379,0.033985685557127,0.04327856004238129,0.022900376468896866
520,0,0.036936983466148376,0.0753638818860054,0.14570766687393188,0.0373048409819603,0.04194597899913788,0.0287166740745306
521,0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,0.0,0.0,0.0765356570482254,0.0,0.03198360651731491,0.01717255264520645
523,0,0.0,0.0,0.0,0.04852690175175667,0.019375676289200783,0.006891850847750902
525,0,0.0,0.0,0.0,0.0,0.0,0.0
526,0,0.0,0.0,0.0,0.0,0.0,0.0456087701022625
527,0,0.0,0.0,0.0,0.0,0.0,0.010335709899663925
528,0,0.0,0.0,0.0,0.030168011784553528,0.0,0.009336430579423904
529,0,0.0,0.0241582952439785,0.012465125881135464,0.0,0.028092339634895325,0.03700072690844536
530,0,0.0,0.0,0.0,0.0,0.0,0.007657422684133053
531,0,0.0,0.0,0.0,0.0,0.0,0.006897879298776388
534,0,0.0,0.0,0.03968125954270363,0.09968913346529007,0.01402227208018303,0.046645864844322205
535,0,0.0,0.06987122446298599,0.0,0.041137661784887314,0.018461907282471657,0.006025346927344799
536,0,0.0,0.0,0.0,0.0,0.08884695172309875,0.07448812574148178
537,0,0.0,0.0,0.0,0.07443881034851074,0.0,0.0
539,0,0.0,0.0,0.05784980207681656,0.04426244646310806,0.010015049017965794,0.005057195201516151
540,0,0.0,0.0,0.0,0.0,0.016789166256785393,0.017647448927164078
541,0,0.0,0.0,0.0,0.0,0.0,0.007707945071160793
542,0,0.0,0.0,0.0,0.0,0.09129125624895096,0.00883035734295845
543,0,0.0,0.0,0.0,0.3068607747554779,0.034679681062698364,0.08567983657121658
544,0,0.0,0.08149997889995575,0.10011985152959824,0.14329862594604492,0.009266797453165054,0.0068866051733493805
545,0,0.0,0.06848704069852829,0.02165922150015831,0.03636305406689644,0.008242935873568058,0.007913289591670036
546,0,0.0,0.0,0.0,0.028716400265693665,0.019902823492884636,0.0
547,0,0.0,0.03898058086633682,0.09685705602169037,0.010566403158009052,0.00537768192589283,0.006145961116999388
548,0,0.0,0.0,0.0,0.0,0.0,0.005984483752399683
549,0,0.0,0.0,0.06420736014842987,0.07098647207021713,0.013687177561223507,0.0
550,0,0.0,0.0,0.0,0.02132471092045307,0.013672992587089539,0.02581014111638069
551,0,0.0,0.0,0.013153511099517345,0.0,0.02015705779194832,0.0033332309685647488
552,0,0.0,0.0,0.0,0.09041959792375565,0.020318368449807167,0.01101350411772728
553,0,0.0,0.0,0.0,0.0,0.0,0.02985387109220028
554,0,0.0,0.0,0.0,0.0,0.014015210792422295,0.06400265544652939
555,0,0.0,0.0,0.0,0.0,0.0,0.0
556,0,0.0,0.11025161296129227,0.08771298825740814,0.16941693425178528,0.0358562208712101,0.05378976836800575
558,0,0.0,0.11783114820718765,0.0,0.025068292394280434,0.0,0.0113606508821249
559,0,0.0,0.09809275716543198,0.07220898568630219,0.07032641768455505,0.0,0.015415549278259277
560,0,0.0,0.0,0.0,0.0,0.0,0.013717557303607464
561,0,0.0,0.24500566720962524,0.10113531351089478,0.2320663183927536,0.057760681957006454,0.02700125426054001
562,0,0.0,0.0,0.0,0.0,0.0,0.0
563,0,0.0,0.0,0.0,0.03573419898748398,0.020595040172338486,0.028774406760931015
564,0,0.0,0.0,0.0,0.02361922524869442,0.020475070923566818,0.01455905195325613
565,0,0.0,0.1315733641386032,0.0,0.01665712147951126,0.007352317683398724,0.009212198667228222
566,0,0.08063780516386032,0.12423809617757797,0.0745704397559166,0.026222150772809982,0.026709429919719696,0.0077033150009810925
568,0,0.0,0.0,0.0,0.0,0.0,0.007499003782868385
570,0,0.42313724756240845,0.06724172085523605,0.12827721238136292,0.01503977831453085,0.019388394430279732,0.010213500820100307
571,0,0.0,0.0,0.0,0.0,0.027435407042503357,0.009708836674690247
572,0,0.0,0.0,0.02179928869009018,0.017925197258591652,0.02598397433757782,0.012130887247622013
573,0,0.0,0.0,0.0,0.0,0.07059822231531143,0.03345227986574173
574,0,0.0,0.0,0.2768552601337433,0.19738411903381348,0.16005490720272064,0.07455986738204956
575,0,0.0,0.0,0.2393196076154709,0.0713263750076294,0.01902640238404274,0.009327600710093975
576,0,0.04073316231369972,0.12592516839504242,0.08911404013633728,0.041948575526475906,0.018488474190235138,0.014770911075174809
577,0,0.0,0.0,0.06092148646712303,0.037811923772096634,0.008177535608410835,0.016728540882468224
578,0,0.26786014437675476,0.08940808475017548,0.05861755460500717,0.021924307569861412,0.013781901448965073,0.011574420146644115
579,0,0.0,0.0,0.0,0.0,0.14018334448337555,0.028877200558781624
580,0,0.0,0.0,0.0,0.0,0.0,0.0
581,0,0.19816456735134125,0.16651174426078796,0.09007145464420319,0.16933578252792358,0.032301273196935654,0.022001326084136963
582,0,0.40757742524147034,0.0,0.0,0.04375619813799858,0.06170240044593811,0.0
583,0,0.0,0.09875046461820602,0.0,0.009283951483666897,0.018249431625008583,0.021184274926781654
584,0,0.0,0.0,0.0,0.0,0.0,0.0
586,0,0.0,0.0,0.0,0.0,0.0,0.01669383980333805
587,0,0.0,0.0,0.0,0.17942167818546295,0.009936325252056122,0.021931175142526627
588,0,0.0,0.0,0.0,0.016203206032514572,0.006318964064121246,0.004547652788460255
589,0,0.0,0.3775556981563568,0.0,0.07674257457256317,0.07841150462627411,0.0
590,0,0.0,0.0,0.0,0.0,0.0,0.04120960086584091
591,0,0.0,0.0,0.0,0.0,0.0,0.0
592,0,0.0,0.0,0.0,0.0,0.0,0.0
593,0,0.08703876286745071,0.10227517038583755,0.0,0.03904499113559723,0.02698218822479248,0.028716469183564186
594,0,0.0,0.0,0.0,0.0,0.0,0.017039919272065163
595,0,0.0,0.0,0.28929805755615234,0.13274264335632324,0.0,0.027728881686925888
596,0,0.0,0.24126391112804413,0.12091562896966934,0.0428614616394043,0.02814604341983795,0.012229105457663536
597,0,0.0,0.0,0.197852224111557,0.0,0.041333701461553574,0.03019116260111332
598,0,0.0,0.0,0.0,0.05375870317220688,0.03740274906158447,0.016318848356604576
599,0,0.0,0.0,0.0,0.05443137511610985,0.020513152703642845,0.014454430900514126
600,0,0.0,0.11661407351493835,0.06769302487373352,0.034562334418296814,0.010296597145497799,0.014790095388889313
601,0,0.0,0.0,0.13242699205875397,0.026062719523906708,0.028141304850578308,0.008706199936568737
602,0,0.0,0.0,0.0,0.0,0.0,0.0
603,0,0.0,0.0,0.11951550841331482,0.0,0.038907021284103394,0.008616131730377674
604,0,0.12116443365812302,0.0,0.0,0.10323160886764526,0.1344439536333084,0.02913518063724041
605,0,0.0,0.0,0.08081187307834625,0.0,0.0,0.0
606,0,0.0,0.0,0.0,0.00869799591600895,0.011592785827815533,0.010848898440599442
607,0,0.0,0.21661600470542908,0.4386601746082306,0.2881638705730438,0.046981487423181534,0.0
609,0,0.2630082070827484,0.1383601874113083,0.1141837015748024,0.0,0.0,0.0
612,0,0.0,0.0361463688313961,0.028885748237371445,0.015270302072167397,0.016204139217734337,0.008615179918706417
614,0,0.0,0.0,0.0,0.0,0.050160717219114304,0.008693644776940346
615,0,0.06989806890487671,0.1196085661649704,0.03476305678486824,0.0,0.0071579343639314175,0.006920770276337862
617,0,0.0,0.0,0.09319677203893661,0.10423107445240021,0.014760945923626423,0.012374616228044033
618,0,0.0,0.0,0.0,0.03130181133747101,0.0,0.0
619,0,0.0,0.0,0.0,0.0,0.023785069584846497,0.015461862087249756
620,0,0.0,0.08546046167612076,0.09670580923557281,0.036678507924079895,0.008702215738594532,0.011850775219500065
621,0,0.0,0.0,0.0,0.0,0.021753951907157898,0.014278403483331203
622,0,0.0,0.0,0.0,0.0,0.0,0.01532873697578907
623,0,0.0,0.0,0.0,0.03631472960114479,0.0,0.010125324130058289
624,0,0.0,0.0,0.0,0.03755275532603264,0.0,0.0
625,0,0.0,0.0,0.0,0.04817204922437668,0.0,0.0
626,0,0.0,0.16949866712093353,0.0,0.0,0.021921055391430855,0.009771366603672504
628,0,0.0,0.0,0.0,0.0,0.0,0.0
629,0,0.0,0.0,0.0,0.0,0.0,0.0
630,0,0.0,0.0,0.0,0.013600883074104786,0.0,0.0
631,0,0.0,0.236894428730011,0.17783783376216888,0.010425705462694168,0.034380774945020676,0.014223683625459671
633,0,0.0,0.0,0.0,0.0,0.04583534598350525,0.007251389790326357
634,0,0.47355252504348755,0.6038354635238647,0.0,0.047336578369140625,0.020921312272548676,0.011440147645771503
636,0,0.0,0.0,0.0,0.33825361728668213,0.03540748730301857,0.006055521313101053
637,0,0.0,0.0,0.15257486701011658,0.05578162148594856,0.014165261760354042,0.09899831563234329
638,0,0.0,0.05598794296383858,0.0,0.03316935524344444,0.041926898062229156,0.06420572102069855
639,0,0.0,0.6410818696022034,0.0,0.0,0.0,0.01490478403866291
640,0,0.0,0.0,0.0,0.0,0.0,0.0
641,0,0.0,0.0,0.0,0.04022858291864395,0.0,0.045581355690956116
642,0,0.0,0.18337677419185638,0.05755583196878433,0.0,0.018120957538485527,0.020824477076530457
644,0,0.0,0.0,0.03435268998146057,0.017844533547759056,0.006067272275686264,0.00534164858981967
645,0,0.0,0.13611499965190887,0.031084701418876648,0.012818736024200916,0.0,0.025931166484951973
646,0,0.0,0.20011253654956818,0.0782703310251236,0.5717329978942871,0.03044612519443035,0.008789402432739735
647,0,0.0,0.0,0.0,0.0,0.0,0.0
649,0,0.0,0.0,0.10887914896011353,0.0,0.0,0.01169522199779749
650,0,0.0,0.0,0.0,0.028614776208996773,0.038976505398750305,0.006632913835346699
651,0,0.0,0.0,0.0,0.0,0.0,0.0069032167084515095
652,0,0.0,0.0,0.0,0.0,0.0,0.0
653,0,0.0,0.0,0.0,0.0,0.0162664782255888,0.01460624486207962
654,0,0.0,0.0,0.0,0.05992783233523369,0.0,0.00781539548188448
655,0,0.0,0.0,0.0,0.0,0.0,0.0
656,0,0.0,0.1565069705247879,0.03859639912843704,0.14440971612930298,0.0,0.024359041824936867
657,0,0.0,0.0,0.0,0.0,0.025771524757146835,0.01985921896994114
658,0,0.0,0.0,0.0,0.0,0.04868905246257782,0.0
659,0,0.0,0.37353160977363586,0.15234123170375824,0.2343096286058426,0.11513369530439377,0.023543519899249077
660,0,0.0,0.0,0.0,0.017008371651172638,0.027173316106200218,0.00934179313480854
662,0,0.0,0.0,0.0,0.05257008597254753,0.0,0.023392580449581146
663,0,0.0,0.5559622049331665,0.1140766590833664,0.0,0.018208997324109077,0.0888921394944191
664,0,0.0,0.13600853085517883,0.1099550724029541,0.03197240084409714,0.013492227531969547,0.010101431049406528
666,0,0.0,0.0,0.0,0.0,0.0,0.02188911847770214
668,0,0.0,0.1553070843219757,0.31985482573509216,0.024986490607261658,0.012617267668247223,0.020468777045607567
670,0,0.0,0.0,0.033186350017786026,0.0,0.0,0.009736310690641403
671,0,0.0,0.0,0.04016894847154617,0.0,0.02054372802376747,0.010803441517055035
672,0,0.0,0.0,0.4392039179801941,0.16397875547409058,0.006497150752693415,0.008336295373737812
673,0,0.0,0.0,0.0,0.0,0.0,0.0
674,0,0.0,0.2160116583108902,0.0,0.17750674486160278,0.0,0.0
675,0,0.0,0.0,0.07788434624671936,0.0,0.024686062708497047,0.019762584939599037
677,0,0.0,0.0,0.0,0.0,0.014660649932920933,0.011073497124016285
678,0,0.0,0.249154195189476,0.1610683798789978,0.0,0.03873477131128311,0.01813444495201111
679,0,0.0,0.0,0.0,0.0,0.0,0.0047325752675533295
680,0,0.0,0.12215376645326614,0.05330466106534004,0.03411968797445297,0.030547719448804855,0.01807854324579239
681,0,0.0,0.0,0.0,0.07264401763677597,0.023723969236016273,0.03308902308344841
682,0,0.0,0.0,0.04660530760884285,0.026364190503954887,0.010364631190896034,0.009909340180456638
683,0,0.0,0.0,0.0,0.0,0.0,0.0
684,0,0.0,0.0,0.0,0.0,0.0,0.0
685,0,0.0,0.0,0.0,0.0,0.0,0.053731631487607956
687,0,0.0,0.0,0.02453569322824478,0.04419925808906555,0.017960967496037483,0.007470870390534401
688,0,0.0,0.0,0.16820943355560303,0.0464605838060379,0.0,0.01385695580393076
689,0,0.0,0.0,0.0,0.0,0.0,0.0
690,0,0.0,0.0,0.2730801999568939,0.0,0.0,0.03720426559448242
691,0,0.32292717695236206,0.10854703933000565,0.10293120890855789,0.04178185388445854,0.02043653093278408,0.01118511613458395
693,0,0.0,0.10069246590137482,0.039732858538627625,0.022893143817782402,0.022105813026428223,0.029128065332770348
694,0,0.0,0.11360027641057968,0.05209822207689285,0.02086549997329712,0.032983168959617615,0.012571913190186024
695,0,0.0,0.0,0.0,0.07105142623186111,0.0417131707072258,0.05470237135887146
696,0,0.0,0.0,0.09025859832763672,0.0,0.017949391156435013,0.013018415309488773
697,0,0.0,0.0,0.0,0.04383140429854393,0.0,0.0
699,0,0.5959381461143494,0.5994890332221985,0.19768741726875305,0.04700441285967827,0.014556345529854298,0.017045311629772186
701,0,0.0,0.14208409190177917,0.11277709901332855,0.17755156755447388,0.01696568913757801,0.0360652394592762
702,0,0.0,0.0,0.0,0.0,0.0,0.0
703,0,0.0,0.0,0.0,0.020519444718956947,0.019572628661990166,0.021979689598083496
704,0,0.0,0.0,0.0,0.0,0.0,0.0
705,0,0.0,0.0,0.12825089693069458,0.0,0.005037848372012377,0.008617397397756577
706,0,0.0,0.0,0.0,0.038793545216321945,0.0,0.011735285632312298
707,0,0.23404353857040405,0.5305106043815613,0.20760592818260193,0.031737763434648514,0.03040081076323986,0.013082539662718773
708,0,0.0,0.0,0.0,0.0,0.024212196469306946,0.0
710,0,0.0,0.0,0.0,0.0,0.018006866797804832,0.010771271772682667
711,0,0.16276325285434723,0.17465414106845856,0.09526006877422333,0.06506787240505219,0.04253323748707771,0.018612105399370193
712,0,0.0,0.0,0.0,0.13852015137672424,0.0,0.02535145729780197
713,0,0.0,0.0,0.017399253323674202,0.020886441692709923,0.015697361901402473,0.014689331874251366
714,0,0.0,0.0,0.0,0.030176766216754913,0.054515302181243896,0.008581415750086308
715,0,0.07468436658382416,0.05368538573384285,0.12466274201869965,0.054454345256090164,0.0,0.00905361957848072
717,0,0.0,0.0,0.0,0.14517831802368164,0.04182500019669533,0.0
718,0,0.0,0.16343067586421967,0.01782926730811596,0.04021569713950157,0.018233072012662888,0.018105946481227875
719,0,0.0,0.0,0.1417446881532669,0.0,0.04029397293925285,0.020543310791254044
720,0,0.0,0.2772936522960663,0.0,0.0,0.007791824638843536,0.005405830219388008
721,0,0.0,0.0,0.0,0.027000730857253075,0.02553649991750717,0.006988669745624065
722,0,0.0,0.0,0.0,0.0,0.025441892445087433,0.0
724,0,0.0,0.0,0.0,0.03544667363166809,0.0,0.01941407099366188
725,0,0.052855588495731354,0.04037146270275116,0.03187578544020653,0.008010405115783215,0.015056253410875797,0.006918496917933226
727,0,0.0,0.0,0.0,0.010831465944647789,0.00615713931620121,0.0
728,0,0.0,0.0,0.0,0.0,0.0,0.0
729,0,0.0,0.11921186745166779,0.159353107213974,0.03804994747042656,0.018260078504681587,0.008678192272782326
730,0,0.0,0.0,0.04157556965947151,0.04357346519827843,0.0,0.008396817371249199
731,0,0.0,0.0,0.0,0.0,0.0,0.0
732,0,0.0,0.0,0.0,0.0,0.0,0.021335696801543236
733,0,0.11863717436790466,0.056356802582740784,0.031110340729355812,0.02788565680384636,0.013244022615253925,0.025705594569444656
734,0,0.0,0.0,0.0,0.04791094735264778,0.0372561514377594,0.06037105992436409
735,0,0.0,0.0,0.24006041884422302,0.0427233949303627,0.017118429765105247,0.013522578403353691
736,0,0.0,0.0,0.0,0.0,0.0,0.0
737,0,0.0,0.0,0.0,0.0572003610432148,0.011815041303634644,0.005578253883868456
738,0,0.0,0.0,0.0,0.0,0.0,0.0
739,0,0.0,0.0,0.13504648208618164,0.18508896231651306,0.0,0.007340722251683474
740,0,0.0,0.0,0.0,0.0,0.0,0.0
741,0,0.0,0.0,0.0,0.04529336839914322,0.0,0.0
742,0,0.1857418566942215,0.13649742305278778,0.06938138604164124,0.033795129507780075,0.06530014425516129,0.019879810512065887
743,0,0.0,0.0,0.0,0.0,0.0,0.0
744,0,0.0,0.0,0.07667920738458633,0.03440464287996292,0.07568737864494324,0.00752937700599432
745,0,0.0,0.0,0.0,0.0,0.0,0.0
746,0,0.16222774982452393,0.04710225388407707,0.0604814812541008,0.014401976950466633,0.011105931363999844,0.012745373882353306
748,0,0.0,0.0,0.16246573626995087,0.0,0.02020055055618286,0.009020859375596046
749,0,0.0,0.0,0.15949749946594238,0.06728823482990265,0.09693226218223572,0.046196091920137405
753,0,0.0,0.0,0.0,0.0,0.020818158984184265,0.0
754,0,0.06489463895559311,0.048222873359918594,0.015975583344697952,0.06932312995195389,0.009297652170062065,0.013027365319430828
755,0,0.0,0.0,0.0,0.0,0.0,0.0
756,0,0.0,0.037633851170539856,0.03792343661189079,0.03402811661362648,0.036390818655490875,0.011474300175905228
757,0,0.0,0.0,0.0,0.08817382156848907,0.037660978734493256,0.01870230957865715
758,0,0.0,0.0,0.0,0.0,0.0,0.0
759,0,0.0,0.0,0.0,0.0,0.0,0.0
760,0,0.0,0.0,0.11252389848232269,0.02265523374080658,0.07180412858724594,0.015903068706393242
761,0,0.0,0.0,0.0,0.0,0.050968002527952194,0.047092583030462265
762,0,0.0,0.0,0.0,0.0,0.0,0.03285985812544823
763,0,0.13531677424907684,0.09605876356363297,0.3181906044483185,0.14161424338817596,0.14489802718162537,0.010618668049573898
764,0,0.0,0.12632085382938385,0.04347917437553406,0.03748193383216858,0.020546769723296165,0.005493402015417814
765,0,0.1716957688331604,0.11115503311157227,0.06787645071744919,0.03388506919145584,0.0,0.02368546463549137
766,0,0.0,0.0,0.0,0.0,0.0,0.0066992430947721004
768,0,0.0,0.0,0.0,0.0,0.014145061373710632,0.018247000873088837
769,0,0.0,0.0,0.0,0.02589586190879345,0.019579224288463593,0.00987254735082388
770,0,0.20106665790081024,0.09969858825206757,0.09334416687488556,0.0,0.045715320855379105,0.010937336832284927
771,0,0.0,0.0,0.0,0.0,0.0,0.0
772,0,0.0,0.0,0.0,0.04795205220580101,0.0,0.0
773,0,0.0,0.0,0.0,0.0,0.0,0.0
774,0,0.0,0.0,0.07961069792509079,0.0508996807038784,0.014252172783017159,0.011414316482841969
775,0,0.04255983605980873,0.05845218524336815,0.033376917243003845,0.0391286201775074,0.011967267841100693,0.010962123982608318
776,0,0.0,0.0,0.0,0.0,0.04029058292508125,0.00545241916552186
777,0,0.12271550297737122,0.029180193319916725,0.0688478946685791,0.015314876101911068,0.008025220595300198,0.006769226863980293
779,0,0.0,0.0,0.0,0.0,0.0,0.0
780,0,0.0,0.0,0.030997363850474358,0.0,0.026302585378289223,0.012871951796114445
783,0,0.0,0.0,0.0,0.0,0.0,0.01436704769730568
784,0,0.0,0.0,0.0,0.0,0.04431954398751259,0.0
787,0,0.0,0.0,0.0,0.0,0.0,0.025203606113791466
790,0,0.0,0.0,0.0,0.18874429166316986,0.0,0.0
792,0,0.0,0.0,0.0,0.026413625106215477,0.04848683997988701,0.0
794,0,0.12078367918729782,0.04214321821928024,0.1042536199092865,0.07809829711914062,0.0313270166516304,0.037461891770362854
795,0,0.22178322076797485,0.1496841311454773,0.07301321625709534,0.0418289490044117,0.030318567529320717,0.010186254046857357
796,0,0.0,0.0,0.0,0.0,0.0,0.0
797,0,0.0,0.0,0.0,0.0,0.02833130583167076,0.0
