,Sample,Clean class,Adversarial class,Success,Iterations,Confidence 1,Confidence 2,Confidence 3,Confidence 4,Confidence 5
243,298,973,327,1,3,0.4169599115848541,0.416582316160202,0.04578161984682083,0.015015753917396069,0.014518541283905506
244,299,323,985,1,2,0.31234943866729736,0.31207937002182007,0.03196476027369499,0.017582017928361893,0.014772589318454266
245,300,617,424,1,3,0.39342889189720154,0.3929537832736969,0.0156830083578825,0.013114051893353462,0.01300857961177826
246,302,471,744,1,2,0.30912792682647705,0.30903419852256775,0.20129308104515076,0.01551597286015749,0.009117630310356617
247,303,417,88,1,3,0.38791975378990173,0.3872540593147278,0.025347184389829636,0.00602968642488122,0.00510382279753685
248,304,498,741,1,3,0.14660288393497467,0.14651356637477875,0.03248751163482666,0.03157704696059227,0.030733473598957062
249,305,454,453,1,3,0.45177996158599854,0.45142075419425964,0.04920010641217232,0.006032720673829317,0.0028489327523857355
250,306,885,944,1,2,0.27557140588760376,0.2747909128665924,0.05693354830145836,0.055953942239284515,0.029341837391257286
251,307,344,341,1,3,0.3764300048351288,0.3761752247810364,0.08068863302469254,0.03748759254813194,0.02772689238190651
252,308,887,885,1,2,0.26610755920410156,0.26568305492401123,0.09365842491388321,0.07903892546892166,0.022830180823802948
253,309,775,514,1,1,0.18180739879608154,0.18080979585647583,0.08688609302043915,0.05178830400109291,0.016267087310552597
254,310,304,300,1,3,0.2840805649757385,0.2838643193244934,0.061518050730228424,0.04298442229628563,0.027948671951889992
255,312,959,729,1,3,0.17603561282157898,0.1759548783302307,0.0967756062746048,0.04180984944105148,0.03966635838150978
256,313,705,547,1,4,0.4393059313297272,0.4388754665851593,0.006874954793602228,0.0029418556950986385,0.002803708426654339
257,314,32,38,1,4,0.40618494153022766,0.40595725178718567,0.023288052529096603,0.019736869260668755,0.011447912082076073
258,316,472,576,1,3,0.2466360181570053,0.24656865000724792,0.12604276835918427,0.04381755739450455,0.023179907351732254
259,317,628,727,1,4,0.3580497205257416,0.3580162525177002,0.02558903768658638,0.015402323566377163,0.011288571171462536
260,319,253,173,1,2,0.13693048059940338,0.13687655329704285,0.04314601421356201,0.04095156863331795,0.039583489298820496
261,320,687,698,1,4,0.2106628715991974,0.21060824394226074,0.06054847687482834,0.04926289990544319,0.021940995007753372
262,321,734,407,1,2,0.4398609399795532,0.43975356221199036,0.05572216957807541,0.023909419775009155,0.0037958722095936537
263,322,637,412,1,2,0.4827828109264374,0.4824886918067932,0.02254532463848591,0.004312623292207718,0.0035568273160606623
264,323,143,100,1,4,0.3436060845851898,0.34315595030784607,0.08311192691326141,0.033466313034296036,0.01095463614910841
265,324,751,518,1,4,0.42821094393730164,0.4280341565608978,0.021585365757346153,0.00875645037740469,0.008313832804560661
266,325,760,527,1,3,0.19559478759765625,0.19546593725681305,0.10425177216529846,0.05156763270497322,0.05123579129576683
267,327,829,874,1,2,0.4222601354122162,0.42051443457603455,0.03537267446517944,0.01368527952581644,0.011667551472783089
268,328,646,464,1,4,0.11421430855989456,0.1141967698931694,0.043990764766931534,0.03794178366661072,0.0370626337826252
269,329,770,774,1,3,0.3948867917060852,0.39462968707084656,0.07911138236522675,0.03786759451031685,0.021757282316684723
270,330,39,48,1,3,0.265909880399704,0.2657407820224762,0.03639194369316101,0.020671749487519264,0.011590974405407906
271,331,344,36,1,1,0.05855570733547211,0.05839654803276062,0.049796443432569504,0.04206113517284393,0.031383901834487915
272,332,457,921,1,2,0.057682354003190994,0.05751561000943184,0.024017954245209694,0.020670855417847633,0.01800992712378502
273,333,851,530,1,2,0.1355556845664978,0.13526074588298798,0.09750640392303467,0.07479359209537506,0.05509122461080551
274,334,640,771,1,4,0.27395060658454895,0.27374741435050964,0.02084527537226677,0.019186561927199364,0.01643315702676773
275,335,415,582,1,2,0.31665363907814026,0.31596705317497253,0.06219423562288284,0.04810980334877968,0.042426373809576035
276,336,787,788,1,1,0.10249842703342438,0.10115040093660355,0.05552941560745239,0.0427950881421566,0.02623428963124752
277,337,97,393,1,3,0.35311391949653625,0.3528183698654175,0.0430653877556324,0.014542006887495518,0.012086443603038788
278,338,984,825,1,3,0.40249601006507874,0.4020226299762726,0.033493369817733765,0.015545930713415146,0.006770707201212645
279,339,107,562,1,4,0.4676989018917084,0.4673489034175873,0.004303744528442621,0.003794947639107704,0.003505459288135171
280,340,696,845,1,1,0.10050052404403687,0.10024896264076233,0.044261641800403595,0.039529528468847275,0.03249482065439224
281,341,468,654,1,2,0.22246462106704712,0.22231446206569672,0.09924329072237015,0.07700084894895554,0.028399735689163208
282,342,385,101,1,2,0.28074562549591064,0.28055211901664734,0.19756963849067688,0.02348976768553257,0.01034337654709816
283,343,789,887,1,3,0.3096688687801361,0.30952832102775574,0.08490026742219925,0.08378248661756516,0.0344557911157608
284,344,892,409,1,4,0.46139857172966003,0.4612868130207062,0.00862097181379795,0.004317926708608866,0.0026754760183393955
285,345,146,143,1,4,0.38753852248191833,0.3872268795967102,0.010025273077189922,0.006493753753602505,0.004215202294290066
286,346,628,814,1,2,0.27351969480514526,0.2731664776802063,0.03907176852226257,0.024507474154233932,0.023874154314398766
287,347,888,839,1,3,0.3794814944267273,0.3792911767959595,0.06661953032016754,0.0177218709141016,0.013845013454556465
288,348,346,351,1,2,0.3816682696342468,0.3800998032093048,0.05328736454248428,0.04600556939840317,0.019881561398506165
289,349,400,841,1,4,0.14444805681705475,0.14439772069454193,0.0698389932513237,0.04207408055663109,0.03395023196935654
290,350,79,25,1,3,0.3627956509590149,0.36243945360183716,0.044564470648765564,0.019436245784163475,0.009833821095526218
291,351,94,142,1,4,0.3254340589046478,0.3251892924308777,0.07975785434246063,0.013300437480211258,0.010150856338441372
292,352,439,652,1,2,0.3508153259754181,0.3505782186985016,0.1250544935464859,0.024651652202010155,0.013892796821892262
293,353,717,468,1,3,0.3878933787345886,0.3876589238643646,0.07151918113231659,0.02116709202528,0.011545125395059586
294,354,741,539,1,3,0.47655344009399414,0.4762445092201233,0.005716637242585421,0.0029865652322769165,0.002134319394826889
295,355,557,795,1,2,0.13515955209732056,0.13488192856311798,0.03928609937429428,0.029716843739151955,0.02699970453977585
296,356,239,240,1,2,0.2815069258213043,0.2813367545604706,0.21703851222991943,0.08436023443937302,0.022256873548030853
297,357,479,475,1,1,0.2329687625169754,0.2325289398431778,0.048843059688806534,0.046087734401226044,0.03979121893644333
298,358,867,675,1,3,0.4271351397037506,0.42681917548179626,0.03714590519666672,0.033224813640117645,0.011785252951085567
299,359,833,510,1,2,0.1407972276210785,0.1405973732471466,0.054509226232767105,0.051956549286842346,0.04147794470191002
300,360,479,545,1,2,0.3527059257030487,0.3523821532726288,0.08534165471792221,0.03810204938054085,0.02272379957139492
301,361,963,924,1,2,0.33415892720222473,0.3334309160709381,0.06746286153793335,0.01967337168753147,0.017375120893120766
302,363,441,967,1,4,0.46196621656417847,0.4617098867893219,0.009572198614478111,0.005429254844784737,0.004889161325991154
303,364,141,142,1,2,0.4636293351650238,0.4634799063205719,0.02376391366124153,0.0151060177013278,0.0034374860115349293
304,365,283,373,1,2,0.2164073884487152,0.21599151194095612,0.058164358139038086,0.025191351771354675,0.02495497465133667
305,366,442,839,1,2,0.3912546634674072,0.3901726007461548,0.047683555632829666,0.028786303475499153,0.027421453967690468
306,369,120,41,1,3,0.04511899873614311,0.04509299620985985,0.026350978761911392,0.024829477071762085,0.015663867816329002
307,371,107,599,1,2,0.31625643372535706,0.3153238892555237,0.025621643289923668,0.018570739775896072,0.011348618194460869
308,372,743,698,1,1,0.14978091418743134,0.1492282748222351,0.10641776025295258,0.0949026346206665,0.04304807260632515
309,374,817,511,1,3,0.35430070757865906,0.35428348183631897,0.10813720524311066,0.0637449100613594,0.0231771357357502
310,375,580,328,1,3,0.36617711186408997,0.365989625453949,0.028493572026491165,0.017505738884210587,0.015456547960639
311,376,640,828,1,4,0.1524651199579239,0.1523997038602829,0.013002509251236916,0.011025850661098957,0.009234162978827953
312,377,399,610,1,4,0.2835449278354645,0.2832927405834198,0.12170392274856567,0.01909163035452366,0.015005549415946007
313,378,652,645,1,3,0.11663857102394104,0.11657779663801193,0.04398777708411217,0.021149994805455208,0.017515869811177254
314,379,160,202,1,2,0.25425809621810913,0.2535156309604645,0.041909877210855484,0.03493141010403633,0.0287021491676569
315,380,517,733,1,2,0.23651185631752014,0.23641027510166168,0.08797723799943924,0.06848982721567154,0.059416189789772034
316,381,884,741,1,2,0.26585716009140015,0.2657238245010376,0.1339883953332901,0.08100982010364532,0.03259577974677086
317,382,959,909,1,3,0.31069478392601013,0.3102510869503021,0.06559737026691437,0.014562679454684258,0.013519507832825184
318,383,557,821,1,2,0.14494475722312927,0.14469926059246063,0.07858243584632874,0.060153521597385406,0.03794064745306969
319,384,949,582,1,5,0.1501166671514511,0.15009455382823944,0.0557967871427536,0.02060621604323387,0.009856129065155983
320,385,917,476,1,3,0.3795504868030548,0.37915685772895813,0.03474721685051918,0.018597682937979698,0.018316196277737617
321,387,780,914,1,4,0.4791608154773712,0.4789753258228302,0.010482720099389553,0.005663163494318724,0.002737476024776697
322,388,3,4,1,3,0.46423569321632385,0.4639723598957062,0.04879564419388771,0.007140043191611767,0.0029866304248571396
323,390,865,652,1,3,0.21206046640872955,0.21177995204925537,0.025278929620981216,0.01736207865178585,0.017010221257805824
324,392,931,964,1,3,0.4044656455516815,0.4037885069847107,0.030103620141744614,0.016518428921699524,0.014995545148849487
325,393,881,579,1,2,0.4510285556316376,0.4507688283920288,0.05448150262236595,0.003772482741624117,0.0022995304316282272
326,396,489,888,1,3,0.3348467946052551,0.3346182405948639,0.030977347865700722,0.02474328875541687,0.014514630660414696
327,397,310,120,1,2,0.20640884339809418,0.20626726746559143,0.09223905950784683,0.057306185364723206,0.05690924450755119
328,398,536,540,1,3,0.393737256526947,0.39359909296035767,0.0390193946659565,0.03243008255958557,0.01660667359828949
329,399,304,307,1,2,0.4358689785003662,0.43533435463905334,0.0341765433549881,0.021729549393057823,0.008310450240969658
330,400,606,471,1,3,0.33340567350387573,0.33251434564590454,0.017309729009866714,0.016534527763724327,0.016037143766880035
331,401,654,436,1,2,0.4305914044380188,0.42959222197532654,0.0837276503443718,0.0092571210116148,0.008928410708904266
332,403,701,417,1,3,0.39901694655418396,0.398771196603775,0.023554228246212006,0.020975882187485695,0.01284563448280096
333,404,814,673,1,4,0.2084638774394989,0.20835605263710022,0.034469835460186005,0.02731027640402317,0.024779895320534706
334,406,486,889,1,3,0.49476388096809387,0.49471718072891235,0.004730800166726112,0.0032377545721828938,0.0010234239744022489
335,407,865,932,1,3,0.1912376582622528,0.1910989135503769,0.026515457779169083,0.02550576999783516,0.02015826292335987
336,408,335,330,1,4,0.41177064180374146,0.4115617871284485,0.03035425953567028,0.019602743908762932,0.005251494701951742
337,409,776,819,1,4,0.2106841802597046,0.21062301099300385,0.04940974712371826,0.024154840037226677,0.015573058277368546
338,410,737,898,1,1,0.30723002552986145,0.30698150396347046,0.03018035553395748,0.026741093024611473,0.024237949401140213
339,411,675,734,1,2,0.279683381319046,0.2795812487602234,0.08004061877727509,0.07041651010513306,0.015562412329018116
340,412,971,837,1,4,0.3456169664859772,0.3452315330505371,0.2024485468864441,0.006626349873840809,0.00458510173484683
341,413,873,698,1,3,0.3816653788089752,0.3809540867805481,0.07400635629892349,0.06355289369821548,0.012718042358756065
342,414,850,154,1,2,0.39296814799308777,0.3926549553871155,0.017436249181628227,0.0171051025390625,0.013596205040812492
343,415,470,629,1,4,0.4368690252304077,0.43643510341644287,0.024912042543292046,0.010051130317151546,0.00949145294725895
344,416,959,937,1,2,0.3127521872520447,0.3122839629650116,0.05974709615111351,0.023878490552306175,0.023465776816010475
345,417,777,597,1,1,0.4671098291873932,0.46627843379974365,0.016767295077443123,0.006999768316745758,0.005867911037057638
346,418,869,617,1,3,0.40381479263305664,0.4035302996635437,0.043298445641994476,0.011578521691262722,0.00851590558886528
347,420,913,395,1,1,0.1771530658006668,0.17660188674926758,0.04743073135614395,0.035113509744405746,0.03504977375268936
348,421,310,75,1,3,0.31433427333831787,0.31324633955955505,0.03338852524757385,0.03273038566112518,0.0326300747692585
349,422,628,409,1,4,0.2158476710319519,0.21570372581481934,0.12369157373905182,0.016240423545241356,0.012611408717930317
350,423,959,393,1,4,0.12756220996379852,0.1275016963481903,0.06378310918807983,0.011540482752025127,0.011178562417626381
351,424,832,406,1,3,0.29019010066986084,0.2899784445762634,0.09649798274040222,0.03951207548379898,0.02736087702214718
352,425,665,661,1,3,0.34661972522735596,0.3463669419288635,0.12123580276966095,0.015293950214982033,0.009598524309694767
353,426,814,408,1,2,0.4224967062473297,0.4221789240837097,0.039098355919122696,0.005810011178255081,0.005749810487031937
354,427,533,443,1,5,0.40975457429885864,0.40964165329933167,0.012150106951594353,0.009137138724327087,0.005551428068429232
355,428,50,316,1,3,0.345134437084198,0.3445618748664856,0.06811121106147766,0.03795260563492775,0.01679118722677231
356,430,628,814,1,2,0.19792094826698303,0.1973538100719452,0.07111848145723343,0.06324730068445206,0.04910662770271301
357,431,976,972,1,2,0.3975389301776886,0.39719635248184204,0.0671985074877739,0.015487217344343662,0.009587698616087437
358,432,411,617,1,3,0.33542096614837646,0.3348638713359833,0.04316892847418785,0.035108763724565506,0.02865029312670231
359,433,49,67,1,3,0.34208065271377563,0.34159034490585327,0.0792476236820221,0.06761138141155243,0.06227598339319229
360,434,320,319,1,3,0.49658629298210144,0.49616923928260803,0.0012537813745439053,0.0006878081476315856,0.0006741918623447418
361,436,33,973,1,2,0.19258935749530792,0.1913958340883255,0.059907473623752594,0.05791693180799484,0.05783325806260109
362,437,624,762,1,2,0.35873979330062866,0.3585735559463501,0.07051553577184677,0.035648055374622345,0.015870602801442146
363,438,981,805,1,3,0.2095458060503006,0.2094227373600006,0.07969961315393448,0.0353219099342823,0.023946097120642662
364,439,874,408,1,4,0.23505781590938568,0.23498666286468506,0.024630216881632805,0.022988812997937202,0.020303212106227875
365,440,472,693,1,3,0.42967480421066284,0.42947816848754883,0.02655147947371006,0.022763287648558617,0.008904783055186272
366,441,963,927,1,3,0.2698802947998047,0.26907461881637573,0.019494200125336647,0.014932431280612946,0.01049529667943716
367,442,407,734,1,3,0.4550960958003998,0.45484185218811035,0.02896760031580925,0.014693091623485088,0.0017661108868196607
368,443,303,72,1,3,0.4279514253139496,0.4276388883590698,0.038022786378860474,0.022604841738939285,0.012541651725769043
369,444,654,757,1,3,0.27796611189842224,0.27786341309547424,0.0808209553360939,0.046454284340143204,0.04414734989404678
370,445,904,580,1,2,0.2329658418893814,0.23285900056362152,0.1427328884601593,0.12832774221897125,0.03633950278162956
371,447,630,502,1,3,0.4231319725513458,0.4226992130279541,0.05556083098053932,0.047109901905059814,0.022757776081562042
372,449,692,922,1,3,0.3113331198692322,0.3111473023891449,0.0716896653175354,0.061682917177677155,0.038284365087747574
373,450,517,569,1,3,0.4668346047401428,0.4662744104862213,0.032042428851127625,0.016552649438381195,0.007211585529148579
374,452,762,498,1,2,0.28858616948127747,0.2879766523838043,0.04564206674695015,0.04524931684136391,0.02090459316968918
375,453,920,561,1,3,0.2948782444000244,0.2945852279663086,0.01895694062113762,0.016367217525839806,0.015484049916267395
376,455,22,143,1,4,0.32447704672813416,0.3243418335914612,0.0508260615170002,0.03614664822816849,0.02632317878305912
377,456,866,661,1,3,0.37527787685394287,0.3750835955142975,0.04626626893877983,0.01700744405388832,0.014683820307254791
378,457,57,41,1,2,0.13379034399986267,0.13346868753433228,0.05412515625357628,0.03497207909822464,0.02560744434595108
379,458,944,582,1,2,0.16281074285507202,0.1627209484577179,0.11819931119680405,0.062036965042352676,0.04090119153261185
380,460,347,294,1,3,0.3953167796134949,0.39489325881004333,0.0559840127825737,0.016381651163101196,0.012664011679589748
381,461,557,908,1,3,0.4396418333053589,0.43897151947021484,0.028360312804579735,0.007424444425851107,0.007182799745351076
382,462,945,993,1,4,0.353103905916214,0.35294869542121887,0.011764737777411938,0.007984057068824768,0.007280703634023666
383,463,511,468,1,3,0.22432160377502441,0.22410927712917328,0.06241980195045471,0.04552072659134865,0.04219700023531914
384,464,927,503,1,2,0.05202648043632507,0.05194252356886864,0.03981923684477806,0.02561558410525322,0.02250068075954914
385,465,591,721,1,3,0.3976925313472748,0.39740893244743347,0.0332992747426033,0.022377576678991318,0.015079733915627003
386,466,504,647,1,4,0.22472698986530304,0.22442564368247986,0.07927612215280533,0.07614453136920929,0.030250070616602898
387,467,821,562,1,4,0.3745972216129303,0.37429511547088623,0.1801091432571411,0.028513267636299133,0.0102472435683012
388,468,738,124,1,3,0.26775437593460083,0.2675032317638397,0.11638835817575455,0.0403948649764061,0.02464318834245205
389,469,309,308,1,3,0.3865237832069397,0.38641101121902466,0.01612238399684429,0.01539195142686367,0.012144041247665882
390,470,323,984,1,4,0.44477882981300354,0.4444163143634796,0.0029224827885627747,0.0016145625850185752,0.0015892279334366322
391,472,874,829,1,4,0.46214574575424194,0.4620135426521301,0.028854388743638992,0.005725077819079161,0.0011243365006521344
392,473,946,953,1,2,0.4889279901981354,0.4880828857421875,0.006619211286306381,0.002364886226132512,0.0012566824443638325
393,474,562,406,1,2,0.220357283949852,0.22018808126449585,0.1401175856590271,0.06897483021020889,0.02585586905479431
394,476,570,691,1,2,0.49588653445243835,0.4952404797077179,0.00256179878488183,0.0007696094107814133,0.0007005074876360595
395,477,954,725,1,3,0.07361702620983124,0.07355958223342896,0.038671329617500305,0.02477973699569702,0.020415054634213448
396,478,386,101,1,3,0.3984720706939697,0.3983139991760254,0.14873860776424408,0.019025934860110283,0.008926426991820335
397,479,967,659,1,3,0.1296044886112213,0.12955178320407867,0.0865233838558197,0.06207701191306114,0.04859781265258789
398,480,9,138,1,3,0.3322719931602478,0.3320125639438629,0.0241635050624609,0.020350582897663116,0.015558874234557152
399,481,437,557,1,3,0.36755427718162537,0.36752763390541077,0.019498685374855995,0.01931314542889595,0.01105810422450304
400,482,820,573,1,2,0.1587076634168625,0.15844611823558807,0.026461267843842506,0.02355697751045227,0.02043359912931919
401,483,990,738,1,1,0.3199927508831024,0.31964078545570374,0.021867159754037857,0.020628035068511963,0.01947035826742649
402,484,967,849,1,2,0.23192355036735535,0.2314317226409912,0.04309447482228279,0.03449113667011261,0.023792574182152748
403,485,751,573,1,3,0.3513276278972626,0.35117822885513306,0.11799473315477371,0.02874406799674034,0.007194296922534704
404,487,981,781,1,3,0.4038589298725128,0.4036513864994049,0.02687867172062397,0.022999504581093788,0.017376556992530823
405,488,144,132,1,3,0.37336626648902893,0.3725595772266388,0.0264799352735281,0.02264775149524212,0.017772389575839043
406,489,320,319,1,2,0.4311869740486145,0.43099087476730347,0.025181537494063377,0.0069634621031582355,0.004446149338036776
407,490,320,784,1,3,0.2512153387069702,0.25095242261886597,0.09482115507125854,0.02609553188085556,0.01430061087012291
408,492,137,148,1,3,0.2991405427455902,0.2989009916782379,0.037605781108140945,0.02967086061835289,0.026968300342559814
409,493,317,307,1,2,0.38814643025398254,0.3876311480998993,0.0192418172955513,0.01900378242135048,0.012328010983765125
410,494,538,712,1,3,0.12186551839113235,0.12182728946208954,0.051931947469711304,0.0441635437309742,0.029844628646969795
411,495,762,664,1,3,0.24407286942005157,0.24390196800231934,0.07092518359422684,0.053400810807943344,0.04437647759914398
412,496,873,682,1,2,0.17932526767253876,0.17920415103435516,0.04352541267871857,0.028346169739961624,0.024490201845765114
413,498,981,880,1,2,0.1989632248878479,0.19846861064434052,0.07008810341358185,0.060237541794776917,0.040388017892837524
414,499,555,661,1,2,0.19468902051448822,0.19446060061454773,0.10840778797864914,0.034279320389032364,0.030067145824432373
415,501,844,771,1,4,0.324337363243103,0.32407546043395996,0.028121385723352432,0.012326340191066265,0.009669294580817223
416,502,597,777,1,2,0.3305574357509613,0.3301198482513428,0.032675351947546005,0.027251726016402245,0.023859653621912003
417,503,472,576,1,2,0.35006046295166016,0.3488936126232147,0.09765390306711197,0.018695537000894547,0.012626007199287415
418,504,9,345,1,4,0.2511196732521057,0.25088101625442505,0.05935346707701683,0.03122878074645996,0.028679996728897095
419,507,718,821,1,2,0.3423435688018799,0.3421841263771057,0.04000302776694298,0.012633801437914371,0.012025092728435993
420,509,649,863,1,2,0.12560009956359863,0.12549449503421783,0.06956720352172852,0.06842879951000214,0.06511294841766357
421,510,479,670,1,2,0.10781565308570862,0.10776790231466293,0.062156323343515396,0.04221499338746071,0.03273061662912369
422,511,707,454,1,1,0.23781806230545044,0.2377435714006424,0.13262806832790375,0.03936231508851051,0.03752192482352257
423,512,743,858,1,2,0.11390496790409088,0.1137140542268753,0.04857315123081207,0.02981850691139698,0.026919618248939514
424,513,654,762,1,2,0.1597861647605896,0.15965472161769867,0.0771174356341362,0.04918679967522621,0.036804936826229095
425,514,908,475,1,2,0.35530832409858704,0.35469216108322144,0.025739293545484543,0.009216787293553352,0.008109727874398232
426,515,114,998,1,3,0.1486082226037979,0.14843124151229858,0.09210273623466492,0.02395099587738514,0.022738346830010414
427,516,315,311,1,1,0.3287724256515503,0.32861819863319397,0.2601476311683655,0.015596698969602585,0.007958493195474148
428,517,656,757,1,2,0.3997844457626343,0.39572077989578247,0.09920711070299149,0.016556380316615105,0.010800600051879883
429,518,347,346,1,4,0.3081090450286865,0.30798566341400146,0.05021455138921738,0.03446466103196144,0.0121068200096488
430,519,703,706,1,2,0.35551536083221436,0.3551114499568939,0.14015252888202667,0.0240588691085577,0.0073213838040828705
431,520,565,519,1,2,0.13857977092266083,0.1382715255022049,0.07012637704610825,0.05931178852915764,0.04183908551931381
432,521,832,698,1,7,0.30345600843429565,0.30338120460510254,0.031865838915109634,0.01987326890230179,0.014685330912470818
433,522,919,440,1,3,0.11723805963993073,0.11713702976703644,0.06357764452695847,0.04203151538968086,0.03322809189558029
434,523,338,345,1,2,0.35601717233657837,0.35544419288635254,0.08737082034349442,0.014771495945751667,0.011777644045650959
435,525,817,511,1,3,0.46671465039253235,0.4663698375225067,0.021218610927462578,0.012470060959458351,0.009167751297354698
436,526,718,525,1,3,0.29378247261047363,0.2936130166053772,0.04706402122974396,0.03568495437502861,0.03367790952324867
437,527,883,849,1,3,0.35456615686416626,0.3543302118778229,0.08752799779176712,0.053422827273607254,0.01103293802589178
438,528,483,873,1,3,0.31669339537620544,0.31640464067459106,0.06879060715436935,0.02346869185566902,0.02059464529156685
439,529,974,978,1,2,0.06183651462197304,0.061825841665267944,0.04291160777211189,0.04122155159711838,0.019846681505441666
440,530,603,339,1,3,0.2891460955142975,0.2891381084918976,0.040747739374637604,0.02950579673051834,0.01844717562198639
441,531,566,399,1,6,0.3925211429595947,0.3923332691192627,0.029136482626199722,0.010633626021444798,0.005917784757912159
442,534,920,718,1,3,0.22234836220741272,0.22190329432487488,0.0552976056933403,0.04595411568880081,0.03740575909614563
443,535,388,362,1,3,0.42296260595321655,0.4226807653903961,0.03078167699277401,0.015079138800501823,0.01371102686971426
444,536,759,426,1,3,0.3481053411960602,0.34761369228363037,0.038433924317359924,0.029714377596974373,0.012114063836634159
445,537,922,782,1,3,0.21681161224842072,0.2165369838476181,0.1203843504190445,0.07115079462528229,0.058354947715997696
446,539,858,975,1,2,0.0530083067715168,0.052976466715335846,0.045289844274520874,0.0443270318210125,0.03781305253505707
447,540,580,76,1,3,0.20880360901355743,0.2085171639919281,0.05665576085448265,0.043351247906684875,0.022804787382483482
448,541,820,847,1,3,0.34697845578193665,0.34687092900276184,0.019981011748313904,0.015132468193769455,0.015030930750072002
449,542,417,641,1,5,0.36402392387390137,0.3638814389705658,0.016643650829792023,0.012406989000737667,0.011100953444838524
450,543,437,755,1,4,0.34997129440307617,0.3496340215206146,0.02294454164803028,0.015540282242000103,0.015166884288191795
451,544,825,297,1,3,0.1153017058968544,0.11523294448852539,0.05002448707818985,0.046407997608184814,0.033888038247823715
452,545,303,312,1,3,0.3143191337585449,0.3141941428184509,0.111260324716568,0.03396537899971008,0.033104609698057175
453,546,517,540,1,4,0.45547881722450256,0.4553372263908386,0.005126191768795252,0.004583993460983038,0.0035504030529409647
454,547,670,511,1,3,0.2195533663034439,0.21922999620437622,0.06892094761133194,0.050745051354169846,0.03989642858505249
455,548,518,573,1,3,0.3946516811847687,0.39427998661994934,0.037815265357494354,0.021748589351773262,0.012290015816688538
456,549,597,774,1,2,0.21767514944076538,0.2174072116613388,0.09685302525758743,0.07829757779836655,0.05675967037677765
457,550,672,915,1,2,0.1839514672756195,0.1833498477935791,0.048563115298748016,0.023614881560206413,0.022505760192871094
458,551,545,534,1,2,0.44963741302490234,0.4487130045890808,0.009787225164473057,0.005183212459087372,0.004870726261287928
459,552,478,519,1,3,0.29523396492004395,0.2951471209526062,0.07205726951360703,0.029825963079929352,0.029154431074857712
460,553,817,511,1,4,0.39475739002227783,0.39455264806747437,0.08431563526391983,0.0266759991645813,0.016175948083400726
461,554,975,801,1,4,0.21651847660541534,0.21643444895744324,0.028744760900735855,0.02034921385347843,0.018032394349575043
462,555,884,743,1,2,0.4108544588088989,0.41020259261131287,0.023078814148902893,0.01679895631968975,0.010028661228716373
463,556,511,717,1,2,0.25682514905929565,0.25651708245277405,0.08243857324123383,0.07724121958017349,0.04743494093418121
464,558,661,867,1,3,0.29574623703956604,0.2955144941806793,0.028541412204504013,0.023337824270129204,0.02239898033440113
465,559,308,314,1,3,0.3015081584453583,0.30130335688591003,0.07784990966320038,0.02807256579399109,0.018856115639209747
466,560,619,846,1,4,0.43493616580963135,0.43485569953918457,0.060302525758743286,0.00774192251265049,0.004739755764603615
467,561,656,734,1,2,0.2370198667049408,0.23686102032661438,0.17495860159397125,0.1674535572528839,0.032887496054172516
468,562,832,497,1,4,0.2719179093837738,0.27169525623321533,0.07235980778932571,0.04073326289653778,0.015901222825050354
469,563,668,442,1,4,0.18006686866283417,0.17999449372291565,0.046673484146595,0.025704851374030113,0.020528774708509445
470,564,510,833,1,3,0.42421481013298035,0.42353808879852295,0.04380073398351669,0.01176848728209734,0.009934321977198124
471,565,518,316,1,3,0.16019655764102936,0.16002607345581055,0.04064980521798134,0.03176257014274597,0.02305479906499386
472,566,637,661,1,2,0.1577814668416977,0.15753225982189178,0.054455555975437164,0.03778764232993126,0.03378454968333244
473,568,974,554,1,3,0.30245670676231384,0.30221062898635864,0.08816992491483688,0.02091209590435028,0.011405978351831436
474,570,562,525,1,3,0.4395521283149719,0.4392939805984497,0.010112219490110874,0.008246397599577904,0.006130856927484274
475,571,300,310,1,3,0.3932957351207733,0.39305350184440613,0.054620161652565,0.023906802758574486,0.020995864644646645
476,572,923,949,1,2,0.25356435775756836,0.2535299062728882,0.04792671650648117,0.04197169840335846,0.023019185289740562
477,573,563,418,1,3,0.35601890087127686,0.3559017777442932,0.027161546051502228,0.019781628623604774,0.018604397773742676
478,574,498,687,1,2,0.29192841053009033,0.2916109263896942,0.023572564125061035,0.02260454185307026,0.016487963497638702
479,575,762,579,1,3,0.3496128022670746,0.3493784964084625,0.050812236964702606,0.0311012864112854,0.029085693880915642
480,576,571,877,1,2,0.09682890772819519,0.0967552438378334,0.0433955192565918,0.04176415503025055,0.03964737057685852
481,577,661,511,1,3,0.26009148359298706,0.2599625289440155,0.07599004358053207,0.058681420981884,0.03470222279429436
482,578,560,768,1,2,0.3963712751865387,0.3961343467235565,0.02453269064426422,0.014823677018284798,0.010875954292714596
483,579,733,724,1,2,0.22666414082050323,0.22658461332321167,0.1516897976398468,0.03580676019191742,0.02213355526328087
484,580,142,140,1,3,0.4744916558265686,0.4743165671825409,0.009553186595439911,0.009099545888602734,0.0069350977428257465
485,581,887,716,1,2,0.21656949818134308,0.21564988791942596,0.08415649831295013,0.06425493210554123,0.0629449188709259
486,582,922,918,1,1,0.3828374445438385,0.38169237971305847,0.0237161535769701,0.01954803429543972,0.01348783541470766
